charge_end,std_scaled,minmax_scaled,hour,day_name,date,day_of_year,weekend,workday,holiday
2023-06-09 03:00:00+00:00,-0.65968204,0.0,3,Friday,2023-06-09,160,False,True,False
2023-06-09 04:00:00+00:00,-0.65968204,0.0,4,Friday,2023-06-09,160,False,True,False
2023-06-09 05:00:00+00:00,-0.65968204,0.0,5,Friday,2023-06-09,160,False,True,False
2023-06-09 06:00:00+00:00,-0.53926694,0.016602691,6,Friday,2023-06-09,160,False,True,False
2023-06-09 07:00:00+00:00,-0.65968204,0.0,7,Friday,2023-06-09,160,False,True,False
2023-06-09 08:00:00+00:00,-0.21730335,0.060994644,8,Friday,2023-06-09,160,False,True,False
2023-06-09 09:00:00+00:00,-0.50096416,0.021883832,9,Friday,2023-06-09,160,False,True,False
2023-06-09 10:00:00+00:00,0.034601603,0.095727004,10,Friday,2023-06-09,160,False,True,False
2023-06-09 11:00:00+00:00,-0.061400086,0.0824904,11,Friday,2023-06-09,160,False,True,False
2023-06-09 12:00:00+00:00,0.15832078,0.11278526,12,Friday,2023-06-09,160,False,True,False
2023-06-09 13:00:00+00:00,1.0508488,0.23584595,13,Friday,2023-06-09,160,False,True,False
2023-06-09 14:00:00+00:00,0.95007455,0.22195132,14,Friday,2023-06-09,160,False,True,False
2023-06-09 15:00:00+00:00,0.4351287,0.1509512,15,Friday,2023-06-09,160,False,True,False
2023-06-09 16:00:00+00:00,1.1838683,0.2541865,16,Friday,2023-06-09,160,False,True,False
2023-06-09 17:00:00+00:00,1.3508464,0.27720925,17,Friday,2023-06-09,160,False,True,False
2023-06-09 18:00:00+00:00,0.79943335,0.20118108,18,Friday,2023-06-09,160,False,True,False
2023-06-09 19:00:00+00:00,-0.07216893,0.0810056,19,Friday,2023-06-09,160,False,True,False
2023-06-09 20:00:00+00:00,0.15630162,0.11250685,20,Friday,2023-06-09,160,False,True,False
2023-06-09 21:00:00+00:00,-0.2585431,0.055308554,21,Friday,2023-06-09,160,False,True,False
2023-06-09 22:00:00+00:00,-0.028175795,0.08707133,22,Friday,2023-06-09,160,False,True,False
2023-06-09 23:00:00+00:00,-0.5483837,0.015345679,23,Friday,2023-06-09,160,False,True,False
2023-06-10 00:00:00+00:00,-0.65968204,0.0,0,Saturday,2023-06-10,161,True,False,False
2023-06-10 01:00:00+00:00,-0.65968204,0.0,1,Saturday,2023-06-10,161,True,False,False
2023-06-10 02:00:00+00:00,-0.65968204,0.0,2,Saturday,2023-06-10,161,True,False,False
2023-06-10 03:00:00+00:00,-0.65968204,0.0,3,Saturday,2023-06-10,161,True,False,False
2023-06-10 04:00:00+00:00,-0.65968204,0.0,4,Saturday,2023-06-10,161,True,False,False
2023-06-10 05:00:00+00:00,-0.65968204,0.0,5,Saturday,2023-06-10,161,True,False,False
2023-06-10 06:00:00+00:00,-0.65968204,0.0,6,Saturday,2023-06-10,161,True,False,False
2023-06-10 07:00:00+00:00,-0.46963662,0.026203232,7,Saturday,2023-06-10,161,True,False,False
2023-06-10 08:00:00+00:00,-0.39994517,0.035812207,8,Saturday,2023-06-10,161,True,False,False
2023-06-10 09:00:00+00:00,-0.48493326,0.02409415,9,Saturday,2023-06-10,161,True,False,False
2023-06-10 10:00:00+00:00,0.67602,0.18416502,10,Saturday,2023-06-10,161,True,False,False
2023-06-10 11:00:00+00:00,0.1422287,0.1105665,11,Saturday,2023-06-10,161,True,False,False
2023-06-10 12:00:00+00:00,0.002784622,0.09134011,12,Saturday,2023-06-10,161,True,False,False
2023-06-10 13:00:00+00:00,0.9488509,0.22178261,13,Saturday,2023-06-10,161,True,False,False
2023-06-10 14:00:00+00:00,0.35644284,0.14010209,14,Saturday,2023-06-10,161,True,False,False
2023-06-10 15:00:00+00:00,0.6459163,0.18001434,15,Saturday,2023-06-10,161,True,False,False
2023-06-10 16:00:00+00:00,-0.37779567,0.03886616,16,Saturday,2023-06-10,161,True,False,False
2023-06-10 17:00:00+00:00,0.4207498,0.14896865,17,Saturday,2023-06-10,161,True,False,False
2023-06-10 18:00:00+00:00,0.15709698,0.11261652,18,Saturday,2023-06-10,161,True,False,False
2023-06-10 19:00:00+00:00,-0.3122649,0.047901463,19,Saturday,2023-06-10,161,True,False,False
2023-06-10 20:00:00+00:00,-0.22892885,0.059391737,20,Saturday,2023-06-10,161,True,False,False
2023-06-10 21:00:00+00:00,-0.19454196,0.06413296,21,Saturday,2023-06-10,161,True,False,False
2023-06-10 22:00:00+00:00,-0.65968204,0.0,22,Saturday,2023-06-10,161,True,False,False
2023-06-10 23:00:00+00:00,-0.65968204,0.0,23,Saturday,2023-06-10,161,True,False,False
2023-06-11 00:00:00+00:00,-0.65968204,0.0,0,Sunday,2023-06-11,162,True,False,False
2023-06-11 01:00:00+00:00,-0.65968204,0.0,1,Sunday,2023-06-11,162,True,False,False
2023-06-11 02:00:00+00:00,-0.65968204,0.0,2,Sunday,2023-06-11,162,True,False,False
2023-06-11 03:00:00+00:00,-0.65968204,0.0,3,Sunday,2023-06-11,162,True,False,False
2023-06-11 04:00:00+00:00,-0.65968204,0.0,4,Sunday,2023-06-11,162,True,False,False
2023-06-11 05:00:00+00:00,-0.65968204,0.0,5,Sunday,2023-06-11,162,True,False,False
2023-06-11 06:00:00+00:00,-0.65968204,0.0,6,Sunday,2023-06-11,162,True,False,False
2023-06-11 07:00:00+00:00,-0.65968204,0.0,7,Sunday,2023-06-11,162,True,False,False
2023-06-11 08:00:00+00:00,-0.5855852,0.010216392,8,Sunday,2023-06-11,162,True,False,False
2023-06-11 09:00:00+00:00,-0.40930676,0.03452145,9,Sunday,2023-06-11,162,True,False,False
2023-06-11 10:00:00+00:00,-0.6056543,0.0074492763,10,Sunday,2023-06-11,162,True,False,False
2023-06-11 11:00:00+00:00,0.49209324,0.1588054,11,Sunday,2023-06-11,162,True,False,False
2023-06-11 12:00:00+00:00,0.6869112,0.18566668,12,Sunday,2023-06-11,162,True,False,False
2023-06-11 13:00:00+00:00,1.4379759,0.28922257,13,Sunday,2023-06-11,162,True,False,False
2023-06-11 14:00:00+00:00,0.7556237,0.19514067,14,Sunday,2023-06-11,162,True,False,False
2023-06-11 15:00:00+00:00,2.4697645,0.43148437,15,Sunday,2023-06-11,162,True,False,False
2023-06-11 16:00:00+00:00,1.1853979,0.25439742,16,Sunday,2023-06-11,162,True,False,False
2023-06-11 17:00:00+00:00,0.56827056,0.16930865,17,Sunday,2023-06-11,162,True,False,False
2023-06-11 18:00:00+00:00,0.24306409,0.124469556,18,Sunday,2023-06-11,162,True,False,False
2023-06-11 19:00:00+00:00,-0.101416044,0.07697305,19,Sunday,2023-06-11,162,True,False,False
2023-06-11 20:00:00+00:00,-0.32817337,0.04570802,20,Sunday,2023-06-11,162,True,False,False
2023-06-11 21:00:00+00:00,-0.26955667,0.053790018,21,Sunday,2023-06-11,162,True,False,False
2023-06-11 22:00:00+00:00,-0.65968204,0.0,22,Sunday,2023-06-11,162,True,False,False
2023-06-11 23:00:00+00:00,-0.65968204,0.0,23,Sunday,2023-06-11,162,True,False,False
2023-06-12 00:00:00+00:00,-0.65968204,0.0,0,Monday,2023-06-12,163,False,True,False
2023-06-12 01:00:00+00:00,-0.65968204,0.0,1,Monday,2023-06-12,163,False,True,False
2023-06-12 02:00:00+00:00,-0.65968204,0.0,2,Monday,2023-06-12,163,False,True,False
2023-06-12 03:00:00+00:00,-0.65968204,0.0,3,Monday,2023-06-12,163,False,True,False
2023-06-12 04:00:00+00:00,-0.65968204,0.0,4,Monday,2023-06-12,163,False,True,False
2023-06-12 05:00:00+00:00,-0.65968204,0.0,5,Monday,2023-06-12,163,False,True,False
2023-06-12 06:00:00+00:00,-0.65968204,0.0,6,Monday,2023-06-12,163,False,True,False
2023-06-12 07:00:00+00:00,-0.65968204,0.0,7,Monday,2023-06-12,163,False,True,False
2023-06-12 08:00:00+00:00,-0.65968204,0.0,8,Monday,2023-06-12,163,False,True,False
2023-06-12 09:00:00+00:00,-0.65968204,0.0,9,Monday,2023-06-12,163,False,True,False
2023-06-12 10:00:00+00:00,-0.3529539,0.042291306,10,Monday,2023-06-12,163,False,True,False
2023-06-12 11:00:00+00:00,-0.018385962,0.088421136,11,Monday,2023-06-12,163,False,True,False
2023-06-12 12:00:00+00:00,-0.43745255,0.030640738,12,Monday,2023-06-12,163,False,True,False
2023-06-12 13:00:00+00:00,0.25548503,0.12618214,13,Monday,2023-06-12,163,False,True,False
2023-06-12 14:00:00+00:00,0.21228726,0.120226085,14,Monday,2023-06-12,163,False,True,False
2023-06-12 15:00:00+00:00,0.5257459,0.1634454,15,Monday,2023-06-12,163,False,True,False
2023-06-12 16:00:00+00:00,0.40771705,0.14717172,16,Monday,2023-06-12,163,False,True,False
2023-06-12 17:00:00+00:00,0.4067993,0.14704518,17,Monday,2023-06-12,163,False,True,False
2023-06-12 18:00:00+00:00,0.36298972,0.14100477,18,Monday,2023-06-12,163,False,True,False
2023-06-12 19:00:00+00:00,-0.44656932,0.029383728,19,Monday,2023-06-12,163,False,True,False
2023-06-12 20:00:00+00:00,-0.65968204,0.0,20,Monday,2023-06-12,163,False,True,False
2023-06-12 21:00:00+00:00,-0.65968204,0.0,21,Monday,2023-06-12,163,False,True,False
2023-06-12 22:00:00+00:00,-0.65968204,0.0,22,Monday,2023-06-12,163,False,True,False
2023-06-12 23:00:00+00:00,-0.291645,0.050744507,23,Monday,2023-06-12,163,False,True,False
2023-06-13 00:00:00+00:00,-0.65968204,0.0,0,Tuesday,2023-06-13,164,False,True,False
2023-06-13 01:00:00+00:00,-0.65968204,0.0,1,Tuesday,2023-06-13,164,False,True,False
2023-06-13 02:00:00+00:00,-0.65968204,0.0,2,Tuesday,2023-06-13,164,False,True,False
2023-06-13 03:00:00+00:00,-0.65968204,0.0,3,Tuesday,2023-06-13,164,False,True,False
2023-06-13 04:00:00+00:00,-0.65968204,0.0,4,Tuesday,2023-06-13,164,False,True,False
2023-06-13 05:00:00+00:00,-0.65968204,0.0,5,Tuesday,2023-06-13,164,False,True,False
2023-06-13 06:00:00+00:00,-0.65968204,0.0,6,Tuesday,2023-06-13,164,False,True,False
2023-06-13 07:00:00+00:00,-0.65968204,0.0,7,Tuesday,2023-06-13,164,False,True,False
2023-06-13 08:00:00+00:00,-0.5824034,0.010655081,8,Tuesday,2023-06-13,164,False,True,False
2023-06-13 09:00:00+00:00,-0.29568332,0.05018771,9,Tuesday,2023-06-13,164,False,True,False
2023-06-13 10:00:00+00:00,-0.07180178,0.08105623,10,Tuesday,2023-06-13,164,False,True,False
2023-06-13 11:00:00+00:00,-0.477958,0.02505589,11,Tuesday,2023-06-13,164,False,True,False
2023-06-13 12:00:00+00:00,-0.65968204,0.0,12,Tuesday,2023-06-13,164,False,True,False
2023-06-13 13:00:00+00:00,-0.11261324,0.07542919,13,Tuesday,2023-06-13,164,False,True,False
2023-06-13 14:00:00+00:00,-0.15446481,0.06965875,14,Tuesday,2023-06-13,164,False,True,False
2023-06-13 15:00:00+00:00,0.046104655,0.097313024,15,Tuesday,2023-06-13,164,False,True,False
2023-06-13 16:00:00+00:00,0.42393154,0.14940736,16,Tuesday,2023-06-13,164,False,True,False
2023-06-13 17:00:00+00:00,-0.49655873,0.022491246,17,Tuesday,2023-06-13,164,False,True,False
2023-06-13 18:00:00+00:00,-0.65968204,0.0,18,Tuesday,2023-06-13,164,False,True,False
2023-06-13 19:00:00+00:00,0.28008196,0.12957354,19,Tuesday,2023-06-13,164,False,True,False
2023-06-13 20:00:00+00:00,-0.65968204,0.0,20,Tuesday,2023-06-13,164,False,True,False
2023-06-13 21:00:00+00:00,-0.10704524,0.0761969,21,Tuesday,2023-06-13,164,False,True,False
2023-06-13 22:00:00+00:00,-0.6451196,0.0020078458,22,Tuesday,2023-06-13,164,False,True,False
2023-06-13 23:00:00+00:00,-0.65968204,0.0,23,Tuesday,2023-06-13,164,False,True,False
2023-06-14 00:00:00+00:00,-0.65968204,0.0,0,Wednesday,2023-06-14,165,False,True,False
2023-06-14 01:00:00+00:00,-0.65968204,0.0,1,Wednesday,2023-06-14,165,False,True,False
2023-06-14 02:00:00+00:00,-0.65968204,0.0,2,Wednesday,2023-06-14,165,False,True,False
2023-06-14 03:00:00+00:00,-0.65968204,0.0,3,Wednesday,2023-06-14,165,False,True,False
2023-06-14 04:00:00+00:00,-0.65968204,0.0,4,Wednesday,2023-06-14,165,False,True,False
2023-06-14 05:00:00+00:00,-0.65968204,0.0,5,Wednesday,2023-06-14,165,False,True,False
2023-06-14 06:00:00+00:00,-0.523542,0.018770827,6,Wednesday,2023-06-14,165,False,True,False
2023-06-14 07:00:00+00:00,-0.65968204,0.0,7,Wednesday,2023-06-14,165,False,True,False
2023-06-14 08:00:00+00:00,-0.65968204,0.0,8,Wednesday,2023-06-14,165,False,True,False
2023-06-14 09:00:00+00:00,-0.65968204,0.0,9,Wednesday,2023-06-14,165,False,True,False
2023-06-14 10:00:00+00:00,0.012880363,0.0927321,10,Wednesday,2023-06-14,165,False,True,False
2023-06-14 11:00:00+00:00,-0.09352302,0.07806133,11,Wednesday,2023-06-14,165,False,True,False
2023-06-14 12:00:00+00:00,0.04200517,0.09674779,12,Wednesday,2023-06-14,165,False,True,False
2023-06-14 13:00:00+00:00,-0.34059423,0.043995444,13,Wednesday,2023-06-14,165,False,True,False
2023-06-14 14:00:00+00:00,0.17539178,0.115138985,14,Wednesday,2023-06-14,165,False,True,False
2023-06-14 15:00:00+00:00,0.37247366,0.1423124,15,Wednesday,2023-06-14,165,False,True,False
2023-06-14 16:00:00+00:00,-0.058830265,0.08284473,16,Wednesday,2023-06-14,165,False,True,False
2023-06-14 17:00:00+00:00,0.49503028,0.15921035,17,Wednesday,2023-06-14,165,False,True,False
2023-06-14 18:00:00+00:00,0.30981863,0.1336736,18,Wednesday,2023-06-14,165,False,True,False
2023-06-14 19:00:00+00:00,-0.15440361,0.06966719,19,Wednesday,2023-06-14,165,False,True,False
2023-06-14 20:00:00+00:00,-0.40838894,0.034647994,20,Wednesday,2023-06-14,165,False,True,False
2023-06-14 21:00:00+00:00,-0.4326188,0.03130721,21,Wednesday,2023-06-14,165,False,True,False
2023-06-14 22:00:00+00:00,-0.65968204,0.0,22,Wednesday,2023-06-14,165,False,True,False
2023-06-14 23:00:00+00:00,-0.65968204,0.0,23,Wednesday,2023-06-14,165,False,True,False
2023-06-15 00:00:00+00:00,-0.65968204,0.0,0,Thursday,2023-06-15,166,False,True,False
2023-06-15 01:00:00+00:00,-0.56729037,0.012738854,1,Thursday,2023-06-15,166,False,True,False
2023-06-15 02:00:00+00:00,-0.65968204,0.0,2,Thursday,2023-06-15,166,False,True,False
2023-06-15 03:00:00+00:00,-0.65968204,0.0,3,Thursday,2023-06-15,166,False,True,False
2023-06-15 04:00:00+00:00,-0.65968204,0.0,4,Thursday,2023-06-15,166,False,True,False
2023-06-15 05:00:00+00:00,-0.65968204,0.0,5,Thursday,2023-06-15,166,False,True,False
2023-06-15 06:00:00+00:00,-0.65968204,0.0,6,Thursday,2023-06-15,166,False,True,False
2023-06-15 07:00:00+00:00,-0.49294874,0.02298899,7,Thursday,2023-06-15,166,False,True,False
2023-06-15 08:00:00+00:00,-0.36812818,0.040199094,8,Thursday,2023-06-15,166,False,True,False
2023-06-15 09:00:00+00:00,-0.5093467,0.020728055,9,Thursday,2023-06-15,166,False,True,False
2023-06-15 10:00:00+00:00,-0.046531755,0.08454043,10,Thursday,2023-06-15,166,False,True,False
2023-06-15 11:00:00+00:00,-0.22544117,0.059872612,11,Thursday,2023-06-15,166,False,True,False
2023-06-15 12:00:00+00:00,1.2252916,0.25989792,12,Thursday,2023-06-15,166,False,True,False
2023-06-15 13:00:00+00:00,1.3207427,0.2730586,13,Thursday,2023-06-15,166,False,True,False
2023-06-15 14:00:00+00:00,-0.3013737,0.049403127,14,Thursday,2023-06-15,166,False,True,False
2023-06-15 15:00:00+00:00,0.71426165,0.18943772,15,Thursday,2023-06-15,166,False,True,False
2023-06-15 16:00:00+00:00,1.1130756,0.2444257,16,Thursday,2023-06-15,166,False,True,False
2023-06-15 17:00:00+00:00,0.8158925,0.20345046,17,Thursday,2023-06-15,166,False,True,False
2023-06-15 18:00:00+00:00,-0.09278876,0.078162566,18,Thursday,2023-06-15,166,False,True,False
2023-06-15 19:00:00+00:00,1.5499474,0.30466107,19,Thursday,2023-06-15,166,False,True,False
2023-06-15 20:00:00+00:00,0.09370782,0.103876494,20,Thursday,2023-06-15,166,False,True,False
2023-06-15 21:00:00+00:00,-0.37510344,0.039237358,21,Thursday,2023-06-15,166,False,True,False
2023-06-15 22:00:00+00:00,-0.38238466,0.038233433,22,Thursday,2023-06-15,166,False,True,False
2023-06-15 23:00:00+00:00,-0.11769169,0.07472898,23,Thursday,2023-06-15,166,False,True,False
2023-06-16 00:00:00+00:00,-0.65968204,0.0,0,Friday,2023-06-16,167,False,True,False
2023-06-16 01:00:00+00:00,-0.65968204,0.0,1,Friday,2023-06-16,167,False,True,False
2023-06-16 02:00:00+00:00,-0.65968204,0.0,2,Friday,2023-06-16,167,False,True,False
2023-06-16 03:00:00+00:00,-0.65968204,0.0,3,Friday,2023-06-16,167,False,True,False
2023-06-16 04:00:00+00:00,-0.4498122,0.0289366,4,Friday,2023-06-16,167,False,True,False
2023-06-16 05:00:00+00:00,-0.65968204,0.0,5,Friday,2023-06-16,167,False,True,False
2023-06-16 06:00:00+00:00,-0.65968204,0.0,6,Friday,2023-06-16,167,False,True,False
2023-06-16 07:00:00+00:00,-0.65968204,0.0,7,Friday,2023-06-16,167,False,True,False
2023-06-16 08:00:00+00:00,-0.5639863,0.013194416,8,Friday,2023-06-16,167,False,True,False
2023-06-16 09:00:00+00:00,0.08471339,0.10263635,9,Friday,2023-06-16,167,False,True,False
2023-06-16 10:00:00+00:00,0.83798075,0.20649596,10,Friday,2023-06-16,167,False,True,False
2023-06-16 11:00:00+00:00,1.032248,0.2332813,11,Friday,2023-06-16,167,False,True,False
2023-06-16 12:00:00+00:00,0.78444266,0.19911419,12,Friday,2023-06-16,167,False,True,False
2023-06-16 13:00:00+00:00,1.511155,0.2993124,13,Friday,2023-06-16,167,False,True,False
2023-06-16 14:00:00+00:00,0.8562757,0.20901844,14,Friday,2023-06-16,167,False,True,False
2023-06-16 15:00:00+00:00,0.78260696,0.19886109,15,Friday,2023-06-16,167,False,True,False
2023-06-16 16:00:00+00:00,1.0206839,0.23168685,16,Friday,2023-06-16,167,False,True,False
2023-06-16 17:00:00+00:00,1.2796865,0.2673978,17,Friday,2023-06-16,167,False,True,False
2023-06-16 18:00:00+00:00,0.70704156,0.18844223,18,Friday,2023-06-16,167,False,True,False
2023-06-16 19:00:00+00:00,0.435251,0.15096806,19,Friday,2023-06-16,167,False,True,False
2023-06-16 20:00:00+00:00,0.5095926,0.1612182,20,Friday,2023-06-16,167,False,True,False
2023-06-16 21:00:00+00:00,-0.2467953,0.05692833,21,Friday,2023-06-16,167,False,True,False
2023-06-16 22:00:00+00:00,-0.38409784,0.037997216,22,Friday,2023-06-16,167,False,True,False
2023-06-16 23:00:00+00:00,-0.29868147,0.049774326,23,Friday,2023-06-16,167,False,True,False
2023-06-17 00:00:00+00:00,-0.65968204,0.0,0,Saturday,2023-06-17,168,True,False,False
2023-06-17 01:00:00+00:00,-0.49460074,0.022761209,1,Saturday,2023-06-17,168,True,False,False
2023-06-17 02:00:00+00:00,-0.65968204,0.0,2,Saturday,2023-06-17,168,True,False,False
2023-06-17 03:00:00+00:00,-0.65968204,0.0,3,Saturday,2023-06-17,168,True,False,False
2023-06-17 04:00:00+00:00,-0.4022091,0.035500064,4,Saturday,2023-06-17,168,True,False,False
2023-06-17 05:00:00+00:00,-0.65968204,0.0,5,Saturday,2023-06-17,168,True,False,False
2023-06-17 06:00:00+00:00,-0.65968204,0.0,6,Saturday,2023-06-17,168,True,False,False
2023-06-17 07:00:00+00:00,-0.65968204,0.0,7,Saturday,2023-06-17,168,True,False,False
2023-06-17 08:00:00+00:00,-0.096582346,0.07763951,8,Saturday,2023-06-17,168,True,False,False
2023-06-17 09:00:00+00:00,-0.5141804,0.020061586,9,Saturday,2023-06-17,168,True,False,False
2023-06-17 10:00:00+00:00,-0.11224609,0.07547981,10,Saturday,2023-06-17,168,True,False,False
2023-06-17 11:00:00+00:00,0.38110098,0.14350192,11,Saturday,2023-06-17,168,True,False,False
2023-06-17 12:00:00+00:00,1.9465585,0.35934535,12,Saturday,2023-06-17,168,True,False,False
2023-06-17 13:00:00+00:00,0.09211696,0.10365715,13,Saturday,2023-06-17,168,True,False,False
2023-06-17 14:00:00+00:00,0.40251625,0.14645463,14,Saturday,2023-06-17,168,True,False,False
2023-06-17 15:00:00+00:00,0.27426925,0.1287721,15,Saturday,2023-06-17,168,True,False,False
2023-06-17 16:00:00+00:00,0.21614204,0.12075758,16,Saturday,2023-06-17,168,True,False,False
2023-06-17 17:00:00+00:00,0.80922323,0.2025309,17,Saturday,2023-06-17,168,True,False,False
2023-06-17 18:00:00+00:00,-0.22079103,0.06051377,18,Saturday,2023-06-17,168,True,False,False
2023-06-17 19:00:00+00:00,-0.564537,0.013118489,19,Saturday,2023-06-17,168,True,False,False
2023-06-17 20:00:00+00:00,-0.4707992,0.026042942,20,Saturday,2023-06-17,168,True,False,False
2023-06-17 21:00:00+00:00,-0.1312751,0.07285612,21,Saturday,2023-06-17,168,True,False,False
2023-06-17 22:00:00+00:00,-0.32040268,0.04677943,22,Saturday,2023-06-17,168,True,False,False
2023-06-17 23:00:00+00:00,-0.65968204,0.0,23,Saturday,2023-06-17,168,True,False,False
2023-06-18 00:00:00+00:00,-0.65968204,0.0,0,Sunday,2023-06-18,169,True,False,False
2023-06-18 01:00:00+00:00,-0.65968204,0.0,1,Sunday,2023-06-18,169,True,False,False
2023-06-18 02:00:00+00:00,-0.65968204,0.0,2,Sunday,2023-06-18,169,True,False,False
2023-06-18 03:00:00+00:00,-0.65968204,0.0,3,Sunday,2023-06-18,169,True,False,False
2023-06-18 04:00:00+00:00,-0.65968204,0.0,4,Sunday,2023-06-18,169,True,False,False
2023-06-18 05:00:00+00:00,-0.65968204,0.0,5,Sunday,2023-06-18,169,True,False,False
2023-06-18 06:00:00+00:00,-0.65968204,0.0,6,Sunday,2023-06-18,169,True,False,False
2023-06-18 07:00:00+00:00,-0.65968204,0.0,7,Sunday,2023-06-18,169,True,False,False
2023-06-18 08:00:00+00:00,-0.65968204,0.0,8,Sunday,2023-06-18,169,True,False,False
2023-06-18 09:00:00+00:00,-0.65968204,0.0,9,Sunday,2023-06-18,169,True,False,False
2023-06-18 10:00:00+00:00,-0.35136306,0.04251065,10,Sunday,2023-06-18,169,True,False,False
2023-06-18 11:00:00+00:00,0.7764271,0.19800901,11,Sunday,2023-06-18,169,True,False,False
2023-06-18 12:00:00+00:00,0.024628168,0.09435187,12,Sunday,2023-06-18,169,True,False,False
2023-06-18 13:00:00+00:00,2.0148425,0.36876026,13,Sunday,2023-06-18,169,True,False,False
2023-06-18 14:00:00+00:00,0.51571137,0.16206184,14,Sunday,2023-06-18,169,True,False,False
2023-06-18 15:00:00+00:00,1.340261,0.27574977,15,Sunday,2023-06-18,169,True,False,False
2023-06-18 16:00:00+00:00,1.5181916,0.30028263,16,Sunday,2023-06-18,169,True,False,False
2023-06-18 17:00:00+00:00,2.3227944,0.4112203,17,Sunday,2023-06-18,169,True,False,False
2023-06-18 18:00:00+00:00,0.59929216,0.17358586,18,Sunday,2023-06-18,169,True,False,False
2023-06-18 19:00:00+00:00,1.2285346,0.26034504,19,Sunday,2023-06-18,169,True,False,False
2023-06-18 20:00:00+00:00,0.16394994,0.11356139,20,Sunday,2023-06-18,169,True,False,False
2023-06-18 21:00:00+00:00,0.40569788,0.14689332,21,Sunday,2023-06-18,169,True,False,False
2023-06-18 22:00:00+00:00,-0.65968204,0.0,22,Sunday,2023-06-18,169,True,False,False
2023-06-18 23:00:00+00:00,-0.65968204,0.0,23,Sunday,2023-06-18,169,True,False,False
2023-06-19 00:00:00+00:00,-0.65968204,0.0,0,Monday,2023-06-19,170,False,True,False
2023-06-19 01:00:00+00:00,-0.65968204,0.0,1,Monday,2023-06-19,170,False,True,False
2023-06-19 02:00:00+00:00,-0.65968204,0.0,2,Monday,2023-06-19,170,False,True,False
2023-06-19 03:00:00+00:00,-0.65968204,0.0,3,Monday,2023-06-19,170,False,True,False
2023-06-19 04:00:00+00:00,-0.65968204,0.0,4,Monday,2023-06-19,170,False,True,False
2023-06-19 05:00:00+00:00,-0.65968204,0.0,5,Monday,2023-06-19,170,False,True,False
2023-06-19 06:00:00+00:00,-0.65968204,0.0,6,Monday,2023-06-19,170,False,True,False
2023-06-19 07:00:00+00:00,-0.65968204,0.0,7,Monday,2023-06-19,170,False,True,False
2023-06-19 08:00:00+00:00,-0.5858299,0.010182646,8,Monday,2023-06-19,170,False,True,False
2023-06-19 09:00:00+00:00,-0.52109456,0.01910828,9,Monday,2023-06-19,170,False,True,False
2023-06-19 10:00:00+00:00,-0.28705603,0.05137723,10,Monday,2023-06-19,170,False,True,False
2023-06-19 11:00:00+00:00,-0.5250717,0.01855992,11,Monday,2023-06-19,170,False,True,False
2023-06-19 12:00:00+00:00,0.15691343,0.11259121,12,Monday,2023-06-19,170,False,True,False
2023-06-19 13:00:00+00:00,1.3134614,0.27205467,13,Monday,2023-06-19,170,False,True,False
2023-06-19 14:00:00+00:00,0.11200253,0.10639895,14,Monday,2023-06-19,170,False,True,False
2023-06-19 15:00:00+00:00,0.40526962,0.14683427,15,Monday,2023-06-19,170,False,True,False
2023-06-19 16:00:00+00:00,0.31446886,0.13431476,16,Monday,2023-06-19,170,False,True,False
2023-06-19 17:00:00+00:00,0.40979746,0.14745857,17,Monday,2023-06-19,170,False,True,False
2023-06-19 18:00:00+00:00,0.116591565,0.10703168,18,Monday,2023-06-19,170,False,True,False
2023-06-19 19:00:00+00:00,-0.47722378,0.025157126,19,Monday,2023-06-19,170,False,True,False
2023-06-19 20:00:00+00:00,-0.4884821,0.023604842,20,Monday,2023-06-19,170,False,True,False
2023-06-19 21:00:00+00:00,-0.47587767,0.025342727,21,Monday,2023-06-19,170,False,True,False
2023-06-19 22:00:00+00:00,-0.65968204,0.0,22,Monday,2023-06-19,170,False,True,False
2023-06-19 23:00:00+00:00,-0.46461934,0.02689501,23,Monday,2023-06-19,170,False,True,False
2023-06-20 00:00:00+00:00,-0.65968204,0.0,0,Tuesday,2023-06-20,171,False,True,False
2023-06-20 01:00:00+00:00,-0.65968204,0.0,1,Tuesday,2023-06-20,171,False,True,False
2023-06-20 02:00:00+00:00,-0.65968204,0.0,2,Tuesday,2023-06-20,171,False,True,False
2023-06-20 03:00:00+00:00,-0.65968204,0.0,3,Tuesday,2023-06-20,171,False,True,False
2023-06-20 04:00:00+00:00,-0.65968204,0.0,4,Tuesday,2023-06-20,171,False,True,False
2023-06-20 05:00:00+00:00,-0.65968204,0.0,5,Tuesday,2023-06-20,171,False,True,False
2023-06-20 06:00:00+00:00,-0.65968204,0.0,6,Tuesday,2023-06-20,171,False,True,False
2023-06-20 07:00:00+00:00,-0.65968204,0.0,7,Tuesday,2023-06-20,171,False,True,False
2023-06-20 08:00:00+00:00,-0.65968204,0.0,8,Tuesday,2023-06-20,171,False,True,False
2023-06-20 09:00:00+00:00,-0.40282094,0.035415698,9,Tuesday,2023-06-20,171,False,True,False
2023-06-20 10:00:00+00:00,-0.0795725,0.079984814,10,Tuesday,2023-06-20,171,False,True,False
2023-06-20 11:00:00+00:00,-0.03527341,0.08609272,11,Tuesday,2023-06-20,171,False,True,False
2023-06-20 12:00:00+00:00,-0.09976403,0.07720083,12,Tuesday,2023-06-20,171,False,True,False
